Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude(meters),VpsAltitude(feet),VpsAltitude(meters),HSpeed(mph),HSpeed(m/s),GpsSpeed(mph),GpsSpeed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,GpsLevel,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,Yaw(360),RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
303,549.6,9m 9.6s,38.95688214,-95.27492373,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-1.8,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
304,549.7,9m 9.7s,38.95688212,-95.27492379,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-1.8,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
305,549.8,9m 9.8s,38.95688213,-95.27492384,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
306,549.9,9m 9.9s,38.95688212,-95.2749239,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
307,550,9m 10s,38.95688214,-95.27492393,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2.2,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
308,550.1,9m 10.1s,38.95688215,-95.27492396,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2.3,-0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
309,550.2,9m 10.2s,38.95688217,-95.27492398,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2.4,-0.3,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
310,550.3,9m 10.3s,38.95688215,-95.27492399,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2,-0.1,-174,186,1024,1024,1024,1024,1024,,,,,
311,550.4,9m 10.4s,38.95688216,-95.27492401,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2.2,0.1,-174,186,1024,1024,1024,1024,1024,,,,,
312,550.5,9m 10.5s,38.95688214,-95.27492402,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.457,0.008,3.823,3.819,3.815,0,0,0,-2.1,0.4,-174,186,1024,1024,1024,1024,1024,,,,,
313,550.6,9m 10.6s,38.95688214,-95.27492402,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
314,550.7,9m 10.7s,38.95688212,-95.27492403,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0.8,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
315,550.8,9m 10.8s,38.95688213,-95.27492404,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.8,0.6,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
316,550.9,9m 10.9s,38.95688212,-95.27492406,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
317,551,9m 11s,38.95688212,-95.27492411,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.3,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
318,551.1,9m 11.1s,38.95688209,-95.27492416,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
319,551.2,9m 11.2s,38.95688208,-95.2749242,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
320,551.3,9m 11.3s,38.95688206,-95.27492424,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
321,551.4,9m 11.4s,38.95688207,-95.27492428,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
322,551.5,9m 11.5s,38.95688206,-95.27492432,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
323,551.6,9m 11.6s,38.95688205,-95.27492433,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.6,0,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
324,551.7,9m 11.7s,38.95688202,-95.27492432,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
325,551.8,9m 11.8s,38.95688199,-95.27492429,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.8,0.3,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
326,551.9,9m 11.9s,38.95688195,-95.27492427,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
327,552,9m 12s,38.95688193,-95.27492424,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.7,0.4,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
328,552.1,9m 12.1s,38.95688191,-95.27492423,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.6,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
329,552.2,9m 12.2s,38.95688191,-95.27492421,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-1.9,0.5,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
330,552.3,9m 12.3s,38.9568819,-95.27492419,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.454,0.008,3.822,3.818,3.814,0,0,0,-2.1,0.8,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
331,552.4,9m 12.4s,38.95688192,-95.27492418,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2,0.8,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
332,552.5,9m 12.5s,38.95688193,-95.27492417,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2,0.7,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
333,552.6,9m 12.6s,38.95688195,-95.27492414,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.3,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
334,552.7,9m 12.7s,38.95688196,-95.27492411,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.4,0.7,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
335,552.8,9m 12.8s,38.95688197,-95.27492411,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.2,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
336,552.9,9m 12.9s,38.95688196,-95.27492412,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.1,0.6,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
337,553,9m 13s,38.95688196,-95.2749241,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2,0.9,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
338,553.1,9m 13.1s,38.95688195,-95.27492407,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-1.9,1.2,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
339,553.2,9m 13.2s,38.95688195,-95.27492406,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.1,1.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
340,553.3,9m 13.3s,38.95688195,-95.27492406,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.5,0.7,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2.1,0.9,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
341,553.4,9m 13.4s,38.95688193,-95.27492404,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-1.9,1.1,-174,186,1024,1024,1024,1024,1024,,,,,
342,553.5,9m 13.5s,38.9568819,-95.27492404,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.45,0.009,3.821,3.817,3.812,0,0,0,-2,0.7,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
343,553.6,9m 13.6s,38.95688191,-95.27492404,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.1,0.6,-174,186,1024,1024,1024,1024,1024,,,,,
344,553.7,9m 13.7s,38.95688193,-95.27492404,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.2,0.5,-174,186,1024,1024,1024,1024,1024,,,,,
345,553.8,9m 13.8s,38.95688193,-95.27492407,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.3,0.7,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
346,553.9,9m 13.9s,38.9568819,-95.2749241,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.3,0.8,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
347,554,9m 14s,38.95688187,-95.27492415,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.2,0.6,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
348,554.1,9m 14.1s,38.95688184,-95.2749242,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.2,0.5,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
349,554.2,9m 14.2s,38.95688183,-95.27492422,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.2,0.9,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
350,554.3,9m 14.3s,38.9568818,-95.27492424,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.2,0.8,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
351,554.4,9m 14.4s,38.95688179,-95.27492427,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-2.1,1.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
352,554.5,9m 14.5s,38.95688177,-95.27492431,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.9,1.3,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
353,554.6,9m 14.6s,38.95688176,-95.27492435,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.6,1.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
354,554.7,9m 14.7s,38.95688175,-95.27492441,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.6,1,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
355,554.8,9m 14.8s,38.95688177,-95.27492445,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.9,0.7,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
356,554.9,9m 14.9s,38.95688178,-95.2749245,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.7,0.6,-174.4,185.6,1024,1024,1024,1024,1024,,,,,
357,555,9m 15s,38.9568818,-95.27492454,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.8,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
358,555.1,9m 15.1s,38.95688181,-95.27492459,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.7,0.5,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
359,555.2,9m 15.2s,38.95688186,-95.27492461,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.7,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.7,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
360,555.3,9m 15.3s,38.9568819,-95.27492462,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.7,0.4,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
361,555.4,9m 15.4s,38.95688195,-95.27492463,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.6,0.6,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
362,555.5,9m 15.5s,38.95688198,-95.27492465,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,59,11.448,0.01,3.821,3.816,3.811,0,0,0,-1.9,0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
363,555.6,9m 15.6s,38.95688201,-95.27492463,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2,0.5,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
364,555.7,9m 15.7s,38.95688203,-95.27492462,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.6,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2,0.8,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
365,555.8,9m 15.8s,38.95688207,-95.2749246,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-1.7,0.9,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
366,555.9,9m 15.9s,38.9568821,-95.27492459,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.6,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-1.7,0.5,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
367,556,9m 16s,38.95688214,-95.27492461,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.6,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2,0.7,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
368,556.1,9m 16.1s,38.95688216,-95.27492463,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2.1,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
369,556.2,9m 16.2s,38.9568822,-95.27492464,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2.3,0.7,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
370,556.3,9m 16.3s,38.95688224,-95.27492464,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.449,0.01,3.821,3.817,3.811,0,0,0,-2.1,0.7,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
371,556.4,9m 16.4s,38.95688229,-95.27492464,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.2,0.5,-174,186,1024,1024,1024,1024,1024,,,,,
372,556.5,9m 16.5s,38.95688233,-95.27492463,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.2,0.6,-174,186,1024,1024,1024,1024,1024,,,,,
373,556.6,9m 16.6s,38.95688236,-95.27492461,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.1,1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
374,556.7,9m 16.7s,38.95688237,-95.2749246,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-1.9,1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
375,556.8,9m 16.8s,38.9568824,-95.27492461,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-1.9,0.6,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
376,556.9,9m 16.9s,38.95688243,-95.27492462,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.1,0.4,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
377,557,9m 17s,38.95688246,-95.27492465,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.5,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-1.9,1.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
378,557.1,9m 17.1s,38.95688248,-95.2749247,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.4,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-1.9,1,-174,186,1024,1024,1024,1024,1024,,,,,
379,557.2,9m 17.2s,38.95688249,-95.27492475,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.4,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.1,0.8,-174,186,1024,1024,1024,1024,1024,,,,,
380,557.3,9m 17.3s,38.9568825,-95.2749248,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.2,0.6,-174,186,1024,1024,1024,1024,1024,,,,,
381,557.4,9m 17.4s,38.95688253,-95.27492487,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.4,0.4,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
382,557.5,9m 17.5s,38.95688256,-95.27492495,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.4,-0.2,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
383,557.6,9m 17.6s,38.95688257,-95.27492499,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.01,3.82,3.814,3.81,0,0,0,-2.3,0,-174.3,185.7,1024,1024,1024,1024,1024,,,,,
384,557.7,9m 17.7s,38.95688256,-95.27492501,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-1.9,0.2,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
385,557.8,9m 17.8s,38.95688255,-95.27492502,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-2.1,0.1,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
386,557.9,9m 17.9s,38.95688253,-95.27492504,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-2,0.3,-174,186,1024,1024,1024,1024,1024,,,,,
387,558,9m 18s,38.95688252,-95.27492506,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-2,0.1,-174,186,1024,1024,1024,1024,1024,,,,,
388,558.1,9m 18.1s,38.95688249,-95.27492509,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-1.8,0.7,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
389,558.2,9m 18.2s,38.95688248,-95.2749251,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,1.1,0.5,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-1.8,0.7,-174.1,185.9,1024,1024,1024,1024,1024,,,,,
390,558.3,9m 18.3s,38.95688247,-95.27492513,P-GPS,1.3,0.4,2.6,0.8,0.0,0.0,0.0,0.0,4.4,1.3,38.95689271,-95.27493322,19,5,58,11.444,0.009,3.819,3.815,3.81,0,0,0,-2.1,0.5,-174.2,185.8,1024,1024,1024,1024,1024,,,,,
