Altitude,Speed,Battery,Wind Speed,GPS Signal,Obstacle Distance,Motor Health,IMU Stability,Temperature,Crash
159,10,56,5,-85,28,62,0.7689499527380905,19,0
206,37,71,23,-89,24,64,0.6027991972536787,39,0
118,41,49,4,-49,16,59,0.7357781823574054,43,0
256,46,95,12,-93,18,81,0.18067021899671631,59,0
11,7,4,10,-85,4,58,0.11927682008847851,16,0
281,4,74,24,-54,6,86,0.03190253270248544,13,0
176,33,60,22,-98,12,64,0.09473934304095133,22,0
115,27,6,10,-72,13,83,0.3211733453043186,21,0
204,21,89,20,-67,14,80,0.761378415890568,17,0
52,25,68,9,-75,5,56,0.34889124056457765,24,0
62,9,61,15,-94,19,68,0.15670647404111904,29,0
234,32,11,22,-49,21,75,0.041231010922792355,15,0
261,5,50,11,-79,20,89,0.030199462792657727,26,0
216,1,90,12,-80,45,84,0.550469566988374,41,0
122,24,19,3,-52,42,77,0.6504828103112614,58,0
250,48,30,5,-46,28,72,0.40759311115668817,34,0
70,30,37,18,-94,11,57,0.9734202149888098,49,0
110,35,95,21,-88,18,53,0.7612515919999941,21,0
65,24,40,10,-100,49,86,0.9078926254917171,19,0
265,15,40,11,-52,21,51,0.8919337295008039,14,0
49,8,40,3,-45,18,89,0.9068209071369618,55,0
287,23,9,12,-93,22,82,0.12767255876479122,46,0
93,11,9,9,-76,45,62,0.06120887126712504,55,0
21,26,63,1,-94,5,52,0.8590045097445066,21,0
50,5,72,16,-95,14,87,0.47926440800423564,40,0
249,49,4,16,-94,22,94,0.24836839469998273,33,0
245,9,98,17,-60,20,59,0.4891960564242803,39,0
165,44,92,6,-87,39,68,0.18510340137129067,52,0
148,21,41,7,-86,14,76,0.8558603758595725,38,0
219,31,63,6,-48,42,71,0.04593445143650565,40,0
86,1,76,0,-75,34,92,0.32268492714095565,46,0
280,20,67,20,-68,27,65,0.3325158881055913,23,0
125,3,21,23,-95,17,74,0.8281632646313548,41,0
281,46,4,17,-49,42,51,0.7291689674346912,11,0
205,4,48,17,-63,42,57,0.5461787533221545,16,0
291,44,34,19,-51,28,55,0.8000133652743051,35,0
218,16,62,18,-47,44,56,0.26497145234925834,49,0
257,3,34,18,-49,5,65,0.5270530182388707,59,0
244,22,30,7,-71,19,54,0.06422931855710012,42,1
80,19,7,22,-58,20,67,0.9584922314814925,55,0
231,24,72,19,-59,1,62,0.8240399135431011,18,0
112,5,70,4,-44,16,78,0.61504726482013,26,0
74,41,46,10,-43,15,56,0.4774695705016272,51,0
73,2,71,0,-90,38,53,0.3493100613286805,54,0
261,42,1,9,-84,42,69,0.36700830767522774,39,0
123,8,11,3,-46,26,73,0.6948400324479563,23,0
127,18,1,18,-68,30,59,0.26525302617501223,18,0
87,43,31,15,-66,14,98,0.8242495237461036,38,0
213,20,13,5,-79,19,50,0.7931251659422069,46,0
183,37,22,4,-86,40,90,0.06805981150518647,18,0
87,44,62,10,-49,45,80,0.7129604783334428,54,0
112,38,6,13,-75,23,69,0.6586165333134537,15,0
160,1,81,17,-90,8,78,0.26824197632168045,11,0
245,4,26,9,-76,5,83,0.1614622603819459,54,0
19,27,7,11,-90,28,63,0.5397681248611121,33,0
83,26,41,7,-89,9,87,0.4373341223194457,54,0
163,3,41,16,-88,39,52,0.3083945008352017,53,0
224,32,94,2,-83,1,95,0.9020649527694767,43,0
226,38,57,2,-55,40,54,0.6787793348187375,53,0
100,12,89,4,-85,39,74,0.6452543122665951,27,0
51,29,43,0,-74,17,64,0.04874029611338604,57,0
146,37,49,16,-84,33,56,0.45175065676565884,29,0
296,35,43,23,-86,41,51,0.7414016305900409,18,0
42,49,62,3,-83,1,84,0.9612571379026235,10,0
283,9,55,4,-44,12,70,0.7552633446506497,39,0
175,17,44,14,-97,12,51,0.7288717111226156,37,0
273,28,57,2,-85,47,94,0.8180723151712712,53,1
166,34,47,14,-75,9,82,0.39868089150788133,38,0
10,37,40,9,-91,28,82,0.9283551438991083,57,0
51,6,8,19,-58,12,58,0.2095035403546559,56,0
45,30,35,14,-100,19,59,0.7831918873405332,40,0
61,16,95,21,-95,21,58,0.8117621991617451,23,0
116,29,97,18,-70,9,71,0.038322710689572714,51,0
24,44,29,22,-50,15,97,0.39062427872914585,53,0
165,35,1,20,-83,38,58,0.4633004498622435,59,0
84,10,85,15,-58,14,96,0.2829851362248864,29,0
193,28,68,19,-48,2,84,0.7155021993548568,35,0
174,26,18,24,-70,35,61,0.8302326560386558,55,0
61,23,23,18,-79,18,52,0.915818001922561,18,0
47,31,43,1,-94,22,53,0.5591884556807981,55,0
27,32,73,10,-84,11,83,0.21628435951222702,26,0
38,29,57,12,-54,29,90,0.7467336671578872,24,0
179,2,18,12,-71,37,99,0.5129942302932553,39,0
280,8,93,5,-74,3,70,0.6049919949665119,19,0
249,29,88,10,-62,46,66,0.4332764556876658,48,0
278,8,92,5,-69,22,79,0.5040721266034061,40,0
231,33,72,5,-72,23,81,0.5881913213650272,51,0
212,43,62,2,-78,46,94,0.5149371071879422,39,0
202,30,74,15,-41,37,72,0.5747455645168318,21,0
124,29,7,0,-55,8,88,0.04618337599816702,40,0
187,18,16,17,-81,39,53,0.42304748726506036,39,0
124,7,31,10,-86,32,88,0.7332159705085828,21,0
133,48,79,2,-68,9,64,0.07530087656487539,16,0
266,41,51,9,-48,28,61,0.9841293751160258,49,0
180,13,4,3,-98,27,96,0.18564639764073,51,0
17,37,86,12,-69,30,73,0.7089378757286715,31,0
128,27,30,15,-73,41,63,0.3104963173609463,55,0
45,33,83,6,-85,11,71,0.10006728505464724,36,0
119,11,27,6,-47,48,67,0.9118907380065999,44,0
273,6,22,0,-96,9,67,0.1979659567304718,41,0
274,49,54,2,-80,30,87,0.6531191023927544,33,0
249,18,86,1,-80,41,86,0.5457347240615172,34,0
172,32,61,12,-74,11,74,0.11404524886070466,54,0
59,20,57,17,-51,4,74,0.23325713566351336,19,0
208,49,62,3,-75,19,67,0.6823934238651101,50,0
175,23,70,16,-82,29,55,0.09327825936880652,54,0
108,34,74,3,-86,45,51,0.695582535901307,30,0
120,46,36,7,-72,15,99,0.7839127250226251,29,0
76,3,87,21,-67,20,89,0.5349308357923703,41,0
115,10,5,21,-50,34,70,0.966488666758785,50,0
18,17,93,18,-90,3,65,0.6953556263300611,12,0
295,14,83,6,-48,20,84,0.4065901255289589,18,0
70,32,81,20,-90,40,89,0.24516895262707616,53,0
93,7,96,21,-85,17,50,0.716249754976818,45,0
76,15,13,15,-77,33,92,0.27881520084823175,23,0
220,33,99,14,-51,26,62,0.19403380499989376,35,0
277,22,34,4,-82,23,89,0.05550101302486843,53,0
235,8,17,18,-71,6,94,0.1963799100725846,11,0
188,39,83,5,-87,4,62,0.5357412427518682,31,0
243,45,90,13,-44,35,56,0.17101705770490316,29,0
62,14,22,2,-61,24,67,0.26976711403513465,41,0
141,16,80,11,-96,27,70,0.15715493081790577,57,0
118,6,93,3,-76,3,51,0.18185894667254066,41,0
258,3,93,21,-52,25,68,0.7344219831434795,22,0
117,32,83,19,-60,20,97,0.24189292561453601,33,0
142,30,95,9,-77,11,53,0.5150928465946683,13,0
50,36,88,14,-85,26,52,0.06705939399785876,47,0
273,3,51,21,-52,23,75,0.7784038519186706,36,0
82,24,39,4,-72,42,52,0.9823558620048819,59,0
216,43,12,0,-61,27,98,0.7968456905902604,17,0
64,38,22,7,-60,40,69,0.06844792749553397,59,0
27,22,49,18,-64,23,51,0.9924340595864377,46,0
76,42,20,15,-51,23,53,0.10143114676583498,54,0
74,15,93,18,-78,40,86,0.8530715138845926,34,0
100,4,77,17,-49,14,94,0.8978959122012152,47,0
220,49,71,13,-96,13,53,0.6422228147426774,58,0
21,33,94,2,-42,18,68,0.18596161471046568,26,0
134,13,68,8,-72,36,55,0.3711679418421655,53,0
148,46,92,17,-45,11,92,0.13717023084896385,48,0
44,28,72,1,-74,14,67,0.7409301208680241,49,0
253,8,70,15,-91,20,85,0.07560599117392242,48,0
281,25,43,24,-98,8,69,0.15490080650842364,24,0
140,9,49,10,-54,21,77,0.10503769071069013,32,0
210,34,95,23,-100,20,58,0.30174937148700076,27,0
256,44,17,24,-46,10,72,0.6755405270960539,34,0
209,9,20,21,-54,29,76,0.31813501933250277,11,0
286,28,87,11,-100,36,85,0.6332727621790956,26,0
75,25,2,20,-73,2,50,0.24874870210597966,48,1
39,36,91,4,-46,47,59,0.04821839019143814,26,0
156,30,54,20,-98,14,59,0.5306316111982985,16,0
222,19,41,15,-86,5,85,0.7776343353051631,37,0
284,36,8,1,-47,4,84,0.8086065243048455,50,0
143,41,72,16,-71,37,64,0.6237702428780499,42,0
159,26,17,5,-94,35,67,0.2338898824740554,15,0
135,38,77,13,-73,12,50,0.23249426697202602,26,0
144,44,12,5,-55,24,91,0.6663604957506307,45,0
21,18,70,7,-45,12,88,0.42180776019869326,18,0
201,25,79,11,-91,1,54,0.31920707710159746,55,0
88,7,99,11,-89,46,57,0.18073418223434334,41,0
125,19,92,5,-71,29,83,0.19721254861017545,43,0
188,30,33,23,-51,2,88,0.04765981060881985,22,0
271,7,29,18,-63,35,96,0.02887988960405985,43,0
196,18,87,24,-58,38,96,0.28795259996355815,11,0
100,4,63,14,-64,40,85,0.9786881980757538,28,0
25,18,58,0,-90,8,99,0.22212239106510168,45,0
208,48,17,13,-47,22,97,0.2892987648196851,38,0
86,44,14,22,-59,16,84,0.25176452426345886,38,0
218,11,93,21,-98,5,52,0.07921207724829504,54,0
228,2,95,12,-99,29,83,0.6504277516599659,15,0
253,12,60,16,-84,2,62,0.2371171552750292,30,0
256,16,75,1,-42,33,86,0.5721876089242917,46,1
131,34,45,1,-90,3,53,0.6107906063114987,19,0
256,41,81,19,-44,27,67,0.6045449487740986,16,0
72,4,61,16,-91,31,58,0.8237596544670701,46,0
133,31,81,10,-92,27,51,0.212335982478425,29,0
268,19,47,2,-100,26,91,0.20324184374264542,29,0
134,17,96,15,-73,18,91,0.4256611963433713,57,1
211,5,58,18,-48,15,64,0.36711916901366326,11,0
248,12,38,18,-55,30,74,0.12585907757045645,14,0
67,8,8,10,-79,45,79,0.07084313618093019,33,1
174,34,43,1,-98,21,76,0.6426798962985506,58,0
128,30,53,1,-49,21,82,0.7297405532575633,23,0
56,25,84,10,-80,30,56,0.2768716554922993,35,0
142,12,32,19,-50,41,60,0.5766814313924761,14,0
149,3,28,11,-51,18,73,0.29487177147500665,50,0
131,32,49,21,-94,5,79,0.09962589056740512,11,0
273,9,42,0,-90,3,95,0.24988706460292442,38,0
26,17,66,24,-69,42,56,0.3728684310451945,56,0
263,35,36,3,-62,29,89,0.20582518596170296,40,0
12,4,19,22,-41,49,69,0.024510996574090393,25,0
147,23,21,23,-61,46,77,0.9869523582039815,56,0
64,46,28,23,-43,5,73,0.0016949652833687656,23,0
284,13,37,1,-51,37,69,0.4491416490510386,27,0
139,14,76,16,-47,33,55,0.8537419869470877,25,0
80,38,25,0,-47,40,50,0.1769495864234567,13,0
205,8,32,3,-54,38,57,0.6658731706891916,23,0
213,19,30,20,-60,25,67,0.32986028453798655,47,0
135,47,22,18,-67,29,92,0.019782161430827228,53,0
245,32,38,15,-81,45,53,0.7906521387100556,55,0
173,1,55,15,-57,29,63,0.6725807915502078,38,0
45,7,37,12,-46,26,90,0.6643219060067599,37,0
93,13,51,16,-83,35,58,0.019674871029939256,54,1
95,8,85,12,-48,12,72,0.12985035865490413,36,0
298,18,97,2,-66,14,97,0.011368100698014305,15,0
30,40,14,14,-76,42,67,0.4062914841616865,37,0
260,36,9,24,-46,29,57,0.4802727361460405,31,0
280,31,81,1,-70,31,90,0.8268428156375588,11,0
294,19,98,20,-46,37,85,0.5205326372623091,57,0
255,16,62,11,-43,2,62,0.3588241092848571,13,0
287,12,38,22,-49,18,80,0.3877634496403125,11,0
167,5,90,4,-45,12,50,0.8067854222743391,59,0
106,18,70,15,-77,49,65,0.4844251949756372,43,0
47,40,3,23,-80,23,84,0.9866138988225086,33,0
47,37,33,15,-83,41,60,0.8913485499968773,13,0
114,35,3,23,-97,27,91,0.35099414876312285,46,0
88,38,88,3,-88,14,60,0.475464676387759,20,0
205,8,28,11,-48,10,52,0.8099807609021971,25,0
238,1,22,11,-67,20,68,0.5872035875300836,34,0
196,14,62,7,-83,16,88,0.02957784832408461,19,0
294,40,99,24,-94,7,66,0.3699460123875279,18,0
50,7,95,9,-76,26,52,0.34983719700298466,39,0
16,18,7,17,-97,30,56,0.2749517364012509,32,0
200,16,56,22,-72,21,99,0.3840827867205122,37,0
144,49,61,19,-47,11,91,0.43687440729121196,28,0
73,37,26,7,-92,9,77,0.3606219466113486,55,0
124,34,88,15,-72,48,52,0.7923722625946777,18,0
135,31,56,18,-89,47,85,0.92926108320403,32,0
142,16,40,19,-52,11,79,0.467843454164549,17,0
84,30,60,20,-91,9,92,0.40462791300895096,48,0
270,33,98,3,-98,16,81,0.6979367385874692,46,0
160,5,27,21,-50,38,74,0.46252933258124007,46,1
210,34,94,5,-54,41,75,0.7906875869073854,33,0
13,30,11,18,-85,13,93,0.5697266836151004,58,0
269,23,36,0,-77,43,59,0.7338225651193953,30,0
293,29,65,21,-63,4,77,0.5432179334295356,57,0
52,11,44,14,-50,24,81,0.06754647233782662,30,0
176,15,80,1,-90,29,85,0.2401036741530026,53,0
238,27,38,7,-73,30,61,0.08702523524102734,31,0
56,2,36,3,-75,48,84,0.5849771179068967,23,0
287,25,37,5,-79,37,83,0.4602860289088082,34,0
178,26,53,11,-81,28,92,0.24003766029060003,37,0
230,3,62,24,-62,26,57,0.08981418541180364,28,0
13,10,14,17,-60,29,65,0.7084657506951284,43,0
39,2,51,21,-76,5,92,0.2698268272633787,16,1
20,35,87,17,-100,38,87,0.22671225519061255,17,0
238,41,8,24,-65,14,52,0.2688275466314748,36,0
14,22,4,5,-88,23,79,0.5574264457177291,50,0
293,31,91,17,-66,32,56,0.6835320847857257,30,0
226,46,49,19,-58,11,56,0.2561270726166879,58,0
264,29,20,13,-80,32,98,0.377984086966621,21,0
89,34,47,15,-70,27,56,0.6748366842729098,35,0
225,2,39,8,-71,9,61,0.6292822217673754,48,0
229,33,85,18,-90,20,61,0.34400886532841024,58,0
265,10,78,13,-61,30,77,0.861877088140432,52,0
72,1,77,14,-44,31,69,0.8078475905415171,56,0
83,30,60,14,-70,12,53,0.17517611872849215,50,0
178,34,38,21,-62,35,69,0.3094438551290819,50,0
156,19,95,21,-84,39,69,0.40782928255721773,31,0
227,16,87,19,-87,48,84,0.0778475491478815,31,0
92,16,35,19,-44,15,52,0.6532623457539632,11,0
19,16,80,19,-48,16,54,0.3022392175920271,34,0
22,24,64,7,-87,39,64,0.861493319419113,57,0
210,14,30,11,-82,38,88,0.9989608109331669,29,0
37,33,11,3,-57,38,50,0.4302116349251174,29,0
114,32,78,15,-54,8,59,0.635099297228509,55,0
121,6,1,19,-74,46,85,0.06153622963547989,39,0
108,28,56,14,-53,14,69,0.6318557521395947,42,0
119,34,97,22,-88,31,68,0.8691950115743268,47,0
222,19,65,23,-47,20,63,0.8381044726976,58,0
298,35,92,10,-56,19,58,0.23595927099189384,20,0
159,23,30,13,-47,33,52,0.9854327824092212,26,0
289,48,44,21,-71,16,90,0.12179852567758742,39,0
105,6,18,8,-66,45,57,0.6945256434037862,19,0
96,46,88,7,-81,31,61,0.10462032350250061,26,0
202,45,14,16,-99,18,80,0.15766273392384833,16,0
46,6,43,1,-68,42,64,0.09053703302206095,26,0
197,24,43,7,-100,21,61,0.09487928745463492,17,0
260,49,35,19,-73,19,61,0.08283550384315863,54,0
282,12,33,7,-99,46,62,0.3715354499589665,38,0
235,21,71,19,-85,23,76,0.11699268300507937,53,0
99,10,46,5,-66,15,71,0.5144723636125013,49,0
163,48,27,17,-62,19,69,0.03698454772006898,29,0
48,24,47,3,-95,27,73,0.5291048380915553,36,1
119,15,79,1,-90,7,84,0.14368087257720685,42,0
10,38,55,19,-87,7,53,0.5162374205085202,38,0
45,22,89,5,-91,1,73,0.2828884399005679,32,0
135,43,27,14,-94,31,83,0.9778656103180527,54,0
182,5,71,2,-72,17,94,0.5426782237831562,40,0
48,23,79,24,-51,41,62,0.47716723087890844,40,0
25,2,46,2,-62,3,68,0.05958495495148053,25,1
228,48,72,22,-43,5,88,0.8947132232044261,47,0
51,45,90,4,-56,46,56,0.9332036193027977,45,0
293,35,31,8,-60,36,72,0.9999765758434,52,0
83,40,87,15,-100,27,59,0.48982259375629666,53,0
140,28,84,7,-50,28,55,0.5602992674205644,23,0
84,17,24,15,-75,28,54,0.3434503725717274,24,0
174,18,61,9,-71,29,70,0.7377409384755585,11,0
215,41,81,20,-55,25,65,0.8175971324435102,32,0
198,35,95,9,-82,6,90,0.509420518162617,26,0
36,28,98,14,-63,35,70,0.638772610007665,44,0
292,46,39,19,-49,3,66,0.5308064168194692,39,0
61,19,63,21,-72,31,82,0.1090380543197903,13,0
16,36,10,15,-100,38,83,0.5528636832968082,31,0
258,30,43,11,-79,39,64,0.22909486217341413,54,0
257,32,3,21,-93,15,63,0.26649667570145474,11,0
139,2,72,13,-87,28,59,0.48198077600741296,54,0
245,49,81,19,-87,10,89,0.7086708989546706,24,0
71,42,62,11,-68,31,79,0.8620350789137862,48,0
249,2,52,24,-59,39,77,0.11035546564852838,31,0
78,14,62,9,-93,6,71,0.6108776931871391,33,0
104,11,89,21,-61,34,90,0.9058934358417249,29,0
93,5,35,1,-84,2,59,0.1260599614150889,17,0
250,20,89,11,-89,34,95,0.9875647544949085,39,0
153,6,39,15,-53,33,57,0.6744573581534965,17,0
118,7,65,19,-84,15,85,0.6670597100993029,22,0
227,44,44,22,-67,9,69,0.31300710045887625,59,0
274,33,88,22,-96,28,94,0.8432442237584532,21,0
152,48,64,2,-41,21,73,0.38023835557566443,33,1
131,5,45,5,-75,24,71,0.2602704443032716,30,0
111,28,17,20,-55,28,54,0.23583558612301647,43,0
253,19,56,2,-85,30,53,0.5955036217474527,42,0
158,26,97,9,-69,36,97,0.1581112679091271,57,0
50,11,14,6,-73,21,92,0.1615867540990681,17,0
115,19,98,6,-57,3,83,0.04461468643732669,48,0
81,15,88,16,-84,5,88,0.13262479855359643,45,0
193,47,4,9,-54,36,81,0.6420917435197098,55,0
222,10,58,17,-53,37,51,0.5134231910675581,11,0
188,44,58,16,-62,31,73,0.6408408971136921,31,0
44,6,31,15,-88,34,86,0.5867145841884146,13,0
147,27,98,1,-74,12,78,0.12472867230586626,43,1
147,14,31,3,-99,25,79,0.2616339424974271,54,1
132,28,58,24,-65,42,80,0.8716728603937961,14,1
135,44,15,3,-91,12,70,0.1818022580757067,43,0
290,49,77,3,-95,6,84,0.005965159796121222,44,0
120,15,66,15,-53,36,94,0.2787933453619077,43,0
71,26,17,10,-74,37,95,0.6127596610527584,17,0
106,1,60,9,-98,33,96,0.96409104917724,58,0
114,43,48,23,-52,29,52,0.8455140578382375,50,0
151,7,56,24,-85,12,81,0.4445334124982647,20,0
184,25,13,22,-41,40,82,0.5910757896916652,51,0
110,26,1,23,-85,44,74,0.23747777249357926,33,0
137,22,85,3,-100,16,63,0.11199146630153423,59,0
227,26,13,15,-95,41,83,0.7599900177371433,26,0
293,15,90,12,-54,42,96,0.09214221832189162,31,0
103,10,15,8,-73,3,72,0.9695203996738345,40,0
193,7,81,5,-80,49,53,0.38267307440215037,14,0
47,10,2,3,-46,22,70,0.8785826355844912,47,1
41,45,68,14,-64,12,63,0.1822309903979572,33,0
257,10,96,16,-73,37,69,0.5533807569427803,59,0
94,41,31,4,-69,28,79,0.7647461624439197,31,0
119,2,52,1,-48,25,80,0.6805228370234628,15,0
276,23,92,3,-85,49,84,0.1578935081912174,28,0
255,43,63,18,-90,18,61,0.11869951260224432,56,0
55,22,46,1,-92,10,88,0.40117216525830246,36,0
181,7,55,24,-52,36,68,0.9070588017874314,43,0
252,19,52,12,-72,3,56,0.3677522110600414,32,0
56,45,87,9,-60,19,84,0.5994519135564969,32,0
265,7,87,6,-95,30,58,0.591527778486726,38,0
275,32,40,19,-68,14,55,0.9774571083678507,34,0
69,5,36,9,-55,5,74,0.09793319316785543,57,0
227,28,56,2,-95,49,95,0.21386212904555124,44,0
143,29,30,2,-80,25,50,0.32668268422073166,42,0
14,22,77,16,-58,38,59,0.22368742336308156,32,0
171,47,42,7,-49,21,83,0.0947561180469424,10,0
209,24,50,10,-41,18,64,0.8594858369779171,50,0
243,46,86,24,-98,10,66,0.4061153846689852,16,0
247,6,23,19,-83,1,78,0.8894193556697332,44,0
165,27,63,15,-69,48,73,0.2354118621721678,42,0
238,13,6,24,-56,28,60,0.07532948506889936,34,0
94,40,29,18,-83,25,72,0.2325083351010303,30,0
36,29,57,1,-64,18,79,0.374104809782984,44,0
173,2,56,4,-58,25,92,0.5759644015159391,49,0
224,12,26,18,-92,8,61,0.6391974345965543,49,0
71,37,99,11,-44,13,80,0.4772883369141001,24,0
44,4,87,0,-58,48,87,0.9323657049879776,57,0
298,40,58,17,-47,6,98,0.5470435181180843,38,0
55,40,96,9,-76,20,79,0.9602181037777463,53,0
52,41,34,10,-43,30,57,0.9599331958684048,57,0
231,32,65,1,-73,41,91,0.05082838598957862,54,0
291,13,64,9,-69,5,51,0.9758373171456138,57,0
166,15,92,17,-78,44,54,0.6040609864431701,58,0
165,13,81,22,-65,32,69,0.7482354616511387,31,0
159,18,26,21,-100,38,97,0.03428894873605226,55,0
181,14,69,0,-59,46,79,0.1605088492971709,36,0
251,15,73,6,-63,46,92,0.6210784242547931,59,0
19,45,20,1,-70,34,59,0.3575225554947268,28,0
274,16,6,6,-73,12,72,0.6490999403069458,48,0
189,27,65,2,-88,6,73,0.8518818772098995,49,0
72,14,54,3,-92,23,96,0.3640177681169373,57,0
291,3,65,23,-90,31,52,0.16698615374601478,27,1
201,46,81,21,-69,28,58,0.49159675992348906,53,0
211,23,77,13,-59,14,92,0.9293170451005689,51,0
98,6,67,3,-70,12,66,0.07306640844436296,23,0
206,30,25,13,-96,35,64,0.5658847326565096,14,0
87,35,79,6,-62,19,55,0.4069679030145853,27,0
68,11,81,5,-87,5,61,0.47274780115659154,53,0
128,40,79,3,-61,22,79,0.7789326930158039,57,1
124,48,39,23,-69,8,92,0.10832899915256156,44,0
274,11,52,17,-49,7,94,0.5107671175677223,40,0
203,20,31,10,-59,22,76,0.48539665591032366,48,0
121,18,69,16,-75,43,98,0.3758704790753151,44,1
140,6,46,3,-57,11,53,0.6520949374449933,16,0
27,10,78,4,-59,39,89,0.5001611678417056,34,0
129,8,13,20,-100,10,95,0.3171535552028004,31,0
55,8,50,17,-57,45,65,0.6083931369654684,59,0
277,23,23,19,-50,14,63,0.3653338766828268,14,0
116,49,44,19,-80,49,63,0.9177400342681,17,0
198,10,63,9,-45,35,52,0.459360275176394,47,0
278,11,85,3,-68,19,52,0.3822750199288487,18,0
42,8,90,5,-94,18,99,0.6699030635492238,46,0
258,49,95,8,-70,1,97,0.055440975759822986,17,0
99,33,15,10,-45,46,68,0.9569233915889603,36,0
259,45,40,17,-77,28,78,0.7791295495883902,46,0
267,2,40,12,-45,17,57,0.5701602984586251,14,0
182,26,71,15,-61,43,57,0.13502450288661239,45,0
190,2,69,10,-60,29,85,0.8631664705347921,44,0
99,2,9,11,-54,48,72,0.5680237157739176,55,0
213,5,28,19,-91,39,84,0.9706205894008031,38,0
122,2,98,17,-64,32,77,0.41781577802169145,19,0
153,22,66,20,-78,15,87,0.5266492152461679,12,1
67,44,31,21,-87,25,62,0.7311849151256354,21,0
274,35,29,7,-59,40,77,0.9630547648310152,38,0
182,18,55,13,-60,2,99,0.6230626122252729,50,0
194,6,70,17,-80,7,90,0.40130042251822595,27,0
273,30,76,1,-98,39,92,0.7459701768507525,57,0
19,14,43,18,-87,6,92,0.06696334896578393,36,0
238,23,70,8,-67,10,53,0.7791624651913787,32,0
179,5,96,1,-47,16,83,0.9677666164398445,37,0
25,10,86,10,-83,46,58,0.9689901670961962,25,0
209,1,69,24,-48,42,72,0.1041284885793905,44,0
184,14,47,21,-57,25,66,0.5182307778064226,43,0
225,45,11,16,-44,34,88,0.18577371141085575,45,0
158,8,17,19,-76,28,92,0.9091144426164588,17,0
162,2,80,3,-53,9,55,0.8751005851126282,19,0
24,44,45,16,-84,47,75,0.18723182844884534,56,0
14,7,40,16,-78,10,56,0.8700575921003434,52,0
72,9,73,6,-82,44,56,0.29384308642501333,40,0
293,15,62,14,-97,13,70,0.49786826455620337,25,1
122,8,1,11,-77,9,94,0.4980649013412427,18,0
142,38,26,7,-71,9,89,0.3008181715709557,19,0
272,3,53,19,-79,23,55,0.9157863280635352,23,0
156,42,69,6,-66,27,98,0.6830757972052816,41,0
299,10,24,10,-93,25,72,0.5440258941139956,55,0
115,45,75,0,-77,19,80,0.41381723798373127,33,0
129,28,65,14,-85,7,82,0.8871383128817992,29,0
78,6,47,1,-49,39,67,0.8755108911901797,23,0
276,33,18,12,-88,46,50,0.22995409562908087,10,0
200,3,83,20,-61,24,70,0.24856998860845436,55,0
263,10,65,23,-73,36,59,0.6297543027815438,42,0
83,49,28,21,-73,8,65,0.4457257105158766,52,0
69,6,71,13,-51,35,54,0.2185517789308924,45,0
11,5,98,20,-77,8,68,0.3810726557917955,23,0
27,19,83,22,-47,32,83,0.09684457289028092,52,0
182,38,7,12,-42,42,94,0.9199181207501828,19,0
38,3,81,5,-41,8,86,0.49617120439878537,24,0
277,44,9,21,-68,39,81,0.8252658344772107,36,0
277,6,46,2,-57,37,76,0.6752213075542903,23,0
